id,sample,metric,es,n1,n2,direction,n,r,x,y,x_var,y_var,x_rank,y_rank,x_name,y_name,x_text,y_text,source,note,t1,t2,r_ab,r_bc,r_ac,country,region,continent,ingroup,outgroup,study_setting,study_design,study_sample,age,study_intention,publication_status,ic_direct,pi_specific,pi_personal,cultural_distance_to_usa,political_distance_to_usa,political_participation_distance_to_usa,group_membership_distance_to_usa
2309,2,r,0.47,NA,NA,NA,170,0.47,ca,nc,ca,nc,1,1,Collective Action Behaviours,Negative contact,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.37,NA,NA,NA,170,0.37,ca,o2,ca,o2,1,1,Collective action,Intergroup anger,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.45,NA,NA,NA,170,0.45,ca,o2,ca,o2,1,1,Collective Action Behaviours,Intergroup anger,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,-0.1,NA,NA,NA,170,-0.1,ca,pc,ca,ic,1,2,Collective action,Contact quality / Positive contact,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.04,NA,NA,NA,170,0.04,ca,pc,ca,ic,1,2,Collective Action Behaviours,Contact quality / Positive contact,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.53,NA,NA,NA,170,0.53,gd,ca,pi,ca,1,1,Group discrimination,Collective action,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.32,NA,NA,NA,170,0.32,gd,ca,pi,ca,1,1,Group discrimination,Collective Action Behaviours,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,1,NA,NA,NA,170,1,gd,gd,pi,pi,1,1,Group discrimination,Group discrimination,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,General,Group,0,0,0,0
2309,2,r,0.39,NA,NA,NA,170,0.39,gd,nc,pi,nc,1,1,Group discrimination,Negative contact,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.52,NA,NA,NA,170,0.52,gd,o2,pi,o2,1,1,Group discrimination,Intergroup anger,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,-0.28,NA,NA,NA,170,-0.28,gd,pc,pi,ic,1,2,Group discrimination,Contact quality / Positive contact,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.3,NA,NA,NA,170,0.3,nc,ca,nc,ca,1,1,Negative contact,Collective action,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.47,NA,NA,NA,170,0.47,nc,ca,nc,ca,1,1,Negative contact,Collective Action Behaviours,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.39,NA,NA,NA,170,0.39,nc,gd,nc,pi,1,1,Negative contact,Group discrimination,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,General,Group,0,0,0,0
2309,2,r,1,NA,NA,NA,170,1,nc,nc,nc,nc,1,1,Negative contact,Negative contact,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.59,NA,NA,NA,170,0.59,nc,o2,nc,o2,1,1,Negative contact,Intergroup anger,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,-0.08,NA,NA,NA,170,-0.08,nc,pc,nc,ic,1,2,Negative contact,Contact quality / Positive contact,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
