id,sample,metric,es,x,y,source,note,n1,n2,t1,t2,direction,x_name,y_name
1695,1,r,0.11,in,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Ingroup contact,Legitimacy of injustice item 2
1695,1,r,0.1,in,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Ingroup contact,Legitimacy of injustice item 3
1695,1,r,0.24,in,ps,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Ingroup contact,Policy opposition
1695,1,r,-0.02,ld,cf,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 1,Cross-group friendship
1695,1,r,0.11,ld,in,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 1,Ingroup contact
1695,1,r,1,ld,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 1,Legitimacy of injustice item 1
1695,1,r,0.3,ld,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 1,Legitimacy of injustice item 2
1695,1,r,0.64,ld,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 1,Legitimacy of injustice item 3
1695,1,r,0.44,ld,ps,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 1,Policy opposition
1695,1,r,0.01,ld,cf,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 2,Cross-group friendship
1695,1,r,0.11,ld,in,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 2,Ingroup contact
1695,1,r,0.3,ld,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 2,Legitimacy of injustice item 1
1695,1,r,1,ld,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 2,Legitimacy of injustice item 2
1695,1,r,0.3,ld,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 2,Legitimacy of injustice item 3
1695,1,r,0.35,ld,ps,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 2,Policy opposition
1695,1,r,-0.04,ld,cf,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 3,Cross-group friendship
1695,1,r,0.1,ld,in,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 3,Ingroup contact
1695,1,r,0.64,ld,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 3,Legitimacy of injustice item 1
1695,1,r,0.3,ld,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 3,Legitimacy of injustice item 2
1695,1,r,1,ld,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 3,Legitimacy of injustice item 3
1695,1,r,0.48,ld,ps,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Legitimacy of injustice item 3,Policy opposition
1695,1,r,0.03,ps,cf,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Policy opposition,Cross-group friendship
1695,1,r,0.24,ps,in,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Policy opposition,Ingroup contact
1695,1,r,0.44,ps,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Policy opposition,Legitimacy of injustice item 1
1695,1,r,0.35,ps,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Policy opposition,Legitimacy of injustice item 2
1695,1,r,0.48,ps,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Policy opposition,Legitimacy of injustice item 3
1695,1,r,1,ps,ps,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Policy opposition,Policy opposition
1743,1,r,0.53,ca,ca,text,NA,NA,NA,1,2,NA,Collective action,Collective action
1743,1,r,1,ca,ca,text,NA,NA,NA,1,1,NA,Collective action,Collective action
1743,1,r,1,ca,ca,text,NA,NA,NA,2,2,NA,Collective action,Collective action
1743,1,r,-0.29,ca,cf,text,NA,NA,NA,1,2,NA,Collective action,Cross-group friendship
1743,1,r,0.2,ca,pi,text,NA,NA,NA,1,2,NA,Collective action,Perceived injustice (other)
1743,1,r,-0.27,cf,ca,text,NA,NA,NA,1,2,NA,Cross-group friendship,Collective action
1743,1,r,-0.33,cf,ca,text,NA,NA,NA,1,1,NA,Cross-group friendship,Collective action
1743,1,r,0.66,cf,cf,text,NA,NA,NA,1,2,NA,Cross-group friendship,Cross-group friendship
1743,1,r,1,cf,cf,text,NA,NA,NA,1,1,NA,Cross-group friendship,Cross-group friendship
1743,1,r,1,cf,cf,text,NA,NA,NA,2,2,NA,Cross-group friendship,Cross-group friendship
1743,1,r,-0.35,cf,pi,text,NA,NA,NA,1,2,NA,Cross-group friendship,Perceived injustice (other)
1743,1,r,-0.21,cf,pi,text,NA,NA,NA,1,1,NA,Cross-group friendship,Perceived injustice (other)
1743,1,r,-0.2,cf,pi,text,NA,NA,NA,2,2,NA,Cross-group friendship,Perceived injustice (other)
1743,1,r,0.09,pi,ca,text,NA,NA,NA,1,2,NA,Perceived injustice (other),Collective action
1743,1,r,0.15,pi,ca,text,NA,NA,NA,1,1,NA,Perceived injustice (other),Collective action
1743,1,r,-0.13,pi,cf,text,NA,NA,NA,1,2,NA,Perceived injustice (other),Cross-group friendship
1743,1,r,0.62,pi,pi,text,NA,NA,NA,1,2,NA,Perceived injustice (other),Perceived injustice (other)
1743,1,r,1,pi,pi,text,NA,NA,NA,1,1,NA,Perceived injustice (other),Perceived injustice (other)
1743,1,r,1,pi,pi,text,NA,NA,NA,2,2,NA,Perceived injustice (other),Perceived injustice (other)
1743,2,r,0.63,ca,ca,text,NA,NA,NA,1,2,NA,Collective action,Collective action
1743,2,r,1,ca,ca,text,NA,NA,NA,1,1,NA,Collective action,Collective action
1743,2,r,1,ca,ca,text,NA,NA,NA,2,2,NA,Collective action,Collective action
1743,2,r,-0.25,ca,cf,text,NA,NA,NA,1,2,NA,Collective action,Cross-group friendship
1743,2,r,0.32,ca,pi,text,NA,NA,NA,1,2,NA,Collective action,Perceived injustice (other)
1743,2,r,-0.26,cf,ca,text,NA,NA,NA,1,2,NA,Cross-group friendship,Collective action
1743,2,r,-0.21,cf,ca,text,NA,NA,NA,1,1,NA,Cross-group friendship,Collective action
1743,2,r,0.61,cf,cf,text,NA,NA,NA,1,2,NA,Cross-group friendship,Cross-group friendship
1743,2,r,1,cf,cf,text,NA,NA,NA,1,1,NA,Cross-group friendship,Cross-group friendship
1743,2,r,1,cf,cf,text,NA,NA,NA,2,2,NA,Cross-group friendship,Cross-group friendship
1743,2,r,-0.13,cf,pi,text,NA,NA,NA,1,2,NA,Cross-group friendship,Perceived injustice (other)
1743,2,r,-0.07,cf,pi,text,NA,NA,NA,1,1,NA,Cross-group friendship,Perceived injustice (other)
1743,2,r,-0.12,cf,pi,text,NA,NA,NA,2,2,NA,Cross-group friendship,Perceived injustice (other)
1743,2,r,0.19,pi,ca,text,NA,NA,NA,1,2,NA,Perceived injustice (other),Collective action
1743,2,r,0.35,pi,ca,text,NA,NA,NA,1,1,NA,Perceived injustice (other),Collective action
1743,2,r,-0.15,pi,cf,text,NA,NA,NA,1,2,NA,Perceived injustice (other),Cross-group friendship
1743,2,r,0.59,pi,pi,text,NA,NA,NA,1,2,NA,Perceived injustice (other),Perceived injustice (other)
1743,2,r,1,pi,pi,text,NA,NA,NA,1,1,NA,Perceived injustice (other),Perceived injustice (other)
1743,2,r,1,pi,pi,text,NA,NA,NA,2,2,NA,Perceived injustice (other),Perceived injustice (other)
1743,3,r,0.48,ca,ca,text,NA,NA,NA,1,2,NA,Collective action,Collective action
1743,3,r,1,ca,ca,text,NA,NA,NA,1,1,NA,Collective action,Collective action
1743,3,r,1,ca,ca,text,NA,NA,NA,2,2,NA,Collective action,Collective action
1743,3,r,-0.09,ca,cf,text,NA,NA,NA,1,2,NA,Collective action,Cross-group friendship
1743,3,r,0.21,ca,pi,text,NA,NA,NA,1,2,NA,Collective action,Perceived injustice (other)
1743,3,r,-0.01,cf,ca,text,NA,NA,NA,1,2,NA,Cross-group friendship,Collective action
1743,3,r,-0.07,cf,ca,text,NA,NA,NA,1,1,NA,Cross-group friendship,Collective action
1743,3,r,0.47,cf,cf,text,NA,NA,NA,1,2,NA,Cross-group friendship,Cross-group friendship
1743,3,r,1,cf,cf,text,NA,NA,NA,1,1,NA,Cross-group friendship,Cross-group friendship
1743,3,r,1,cf,cf,text,NA,NA,NA,2,2,NA,Cross-group friendship,Cross-group friendship
1743,3,r,0.05,cf,pi,text,NA,NA,NA,1,2,NA,Cross-group friendship,Perceived injustice (other)
1743,3,r,0.01,cf,pi,text,NA,NA,NA,1,1,NA,Cross-group friendship,Perceived injustice (other)
1743,3,r,0.04,cf,pi,text,NA,NA,NA,2,2,NA,Cross-group friendship,Perceived injustice (other)
1743,3,r,0.13,pi,ca,text,NA,NA,NA,1,2,NA,Perceived injustice (other),Collective action
1743,3,r,0.23,pi,ca,text,NA,NA,NA,1,1,NA,Perceived injustice (other),Collective action
1743,3,r,-0.04,pi,cf,text,NA,NA,NA,1,2,NA,Perceived injustice (other),Cross-group friendship
1743,3,r,0.45,pi,pi,text,NA,NA,NA,1,2,NA,Perceived injustice (other),Perceived injustice (other)
1743,3,r,1,pi,pi,text,NA,NA,NA,1,1,NA,Perceived injustice (other),Perceived injustice (other)
1743,3,r,1,pi,pi,text,NA,NA,NA,2,2,NA,Perceived injustice (other),Perceived injustice (other)
1762,1,eta2,0.02,oc,gd,text,comparing those who had and hadn't lived outside of the community,NA,NA,NA,NA,1,Opportunity for contact,Group discrimination
1762,1,eta2,0.02,oc,gd,text,comparing those who worked and didn't work outside of the home,NA,NA,NA,NA,1,Opportunity for contact,Group discrimination
1762,1,eta2,NA,oc,pd,text,comparing those who had and hadn't lived outside of the community,NA,NA,NA,NA,1,Opportunity for contact,Personal discrimination
1762,1,eta2,NA,oc,pd,text,comparing those who worked and didn't work outside of the home,NA,NA,NA,NA,1,Opportunity for contact,Personal discrimination
1762,1,eta2,0.03,oc,pi,text,comparing those who had and hadn't lived outside of the community; effect size combines pd and gd,NA,NA,NA,NA,1,Opportunity for contact,Perceived injustice (other)
1762,1,eta2,NA,oc,pi,text,comparing those who worked and didn't work outside of the home; effect size combines pd and gd,NA,NA,NA,NA,1,Opportunity for contact,Perceived injustice (other)
1807,1,b,-0.06612903225806452,cq,pd,text,converted unstandardized to standardized regression coefficient,NA,NA,NA,NA,NA,Contact quantity,Personal discrimination
1850,1,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1850,1,r,0.03,cq,gd,text,NA,NA,NA,NA,NA,NA,Contact quantity,Group discrimination
1850,1,r,0.47,cq,pc,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quality / Positive contact
1850,1,r,0.03,gd,cq,text,NA,NA,NA,NA,NA,NA,Group discrimination,Contact quantity
1850,1,r,1,gd,gd,text,NA,NA,NA,NA,NA,NA,Group discrimination,Group discrimination
1850,1,r,0.04,gd,pc,text,NA,NA,NA,NA,NA,NA,Group discrimination,Contact quality / Positive contact
1850,1,r,0.47,pc,cq,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quantity
1850,1,r,0.04,pc,gd,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Group discrimination
1850,1,r,1,pc,pc,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quality / Positive contact
1891,1,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1891,1,r,-0.11,cf,pi,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Perceived injustice (other)
1891,1,r,1,in,in,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Ingroup contact
1891,1,r,0.054,in,pi,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Perceived injustice (other)
1891,1,r,-0.11,pi,cf,text,NA,NA,NA,NA,NA,NA,Perceived injustice (other),Cross-group friendship
1891,1,r,0.054,pi,in,text,NA,NA,NA,NA,NA,NA,Perceived injustice (other),Ingroup contact
1891,1,r,1,pi,pi,text,NA,NA,NA,NA,NA,NA,Perceived injustice (other),Perceived injustice (other)
1914,1,r,1,ic,ic,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Intergroup contact (other)
1914,1,r,0.06,ic,in,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Ingroup contact
1914,1,r,-0.35,ic,pd,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Personal discrimination
1914,1,r,0.06,in,ic,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Intergroup contact (other)
1914,1,r,1,in,in,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Ingroup contact
1914,1,r,-0.02,in,pd,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Personal discrimination
1914,1,r,-0.35,pd,ic,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Intergroup contact (other)
1914,1,r,-0.02,pd,in,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Ingroup contact
1914,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1949,1,r,1,nc,nc,text,NA,NA,NA,NA,NA,NA,Negative contact,Negative contact
1949,1,r,0.037,nc,pc,text,NA,NA,NA,NA,NA,NA,Negative contact,Contact quality / Positive contact
1949,1,r,0.326,nc,pd,text,NA,NA,NA,NA,NA,NA,Negative contact,Personal discrimination
1949,1,r,0.037,pc,nc,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Negative contact
1949,1,r,1,pc,pc,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quality / Positive contact
1949,1,r,-0.057,pc,pd,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Personal discrimination
1949,1,r,0.326,pd,nc,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Negative contact
1949,1,r,-0.057,pd,pc,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quality / Positive contact
1949,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1966,1,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1966,1,r,0.503,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Best friend is immigrant (reversed)
1966,1,r,0.497,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Clique consists mainly of immigrants (reversed)
1966,1,r,-0.022,cf,pd,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Personal discrimination
1966,1,r,0.503,cf,cf,text,NA,NA,NA,NA,NA,NA,Best friend is immigrant (reversed),Cross-group friendship
1966,1,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Best friend is immigrant (reversed),Best friend is immigrant (reversed)
1966,1,r,0.54,cf,cf,text,NA,NA,NA,NA,NA,NA,Best friend is immigrant (reversed),Clique consists mainly of immigrants (reversed)
1966,1,r,0.029,cf,pd,text,NA,NA,NA,NA,NA,NA,Best friend is immigrant (reversed),Personal discrimination
1966,1,r,0.497,cf,cf,text,NA,NA,NA,NA,NA,NA,Clique consists mainly of immigrants (reversed),Cross-group friendship
1966,1,r,0.54,cf,cf,text,NA,NA,NA,NA,NA,NA,Clique consists mainly of immigrants (reversed),Best friend is immigrant (reversed)
1966,1,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Clique consists mainly of immigrants (reversed),Clique consists mainly of immigrants (reversed)
1966,1,r,-0.042,cf,pd,text,NA,NA,NA,NA,NA,NA,Clique consists mainly of immigrants (reversed),Personal discrimination
1966,1,r,-0.022,pd,cf,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Cross-group friendship
1966,1,r,0.029,pd,cf,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Best friend is immigrant (reversed)
1966,1,r,-0.042,pd,cf,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Clique consists mainly of immigrants (reversed)
1966,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1966,2,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1966,2,r,0.34,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Best friend is immigrant (reversed)
1966,2,r,0.39,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Clique consists mainly of immigrants (reversed)
1966,2,r,-0.081,cf,pd,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Personal discrimination
1966,2,r,0.34,cf,cf,text,NA,NA,NA,NA,NA,NA,Best friend is immigrant (reversed),Cross-group friendship
1966,2,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Best friend is immigrant (reversed),Best friend is immigrant (reversed)
1966,2,r,0.225,cf,cf,text,NA,NA,NA,NA,NA,NA,Best friend is immigrant (reversed),Clique consists mainly of immigrants (reversed)
1966,2,r,-0.064,cf,pd,text,NA,NA,NA,NA,NA,NA,Best friend is immigrant (reversed),Personal discrimination
1966,2,r,0.39,cf,cf,text,NA,NA,NA,NA,NA,NA,Clique consists mainly of immigrants (reversed),Cross-group friendship
1966,2,r,0.225,cf,cf,text,NA,NA,NA,NA,NA,NA,Clique consists mainly of immigrants (reversed),Best friend is immigrant (reversed)
1966,2,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Clique consists mainly of immigrants (reversed),Clique consists mainly of immigrants (reversed)
1966,2,r,-0.115,cf,pd,text,NA,NA,NA,NA,NA,NA,Clique consists mainly of immigrants (reversed),Personal discrimination
1966,2,r,-0.081,pd,cf,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Cross-group friendship
1966,2,r,-0.064,pd,cf,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Best friend is immigrant (reversed)
1966,2,r,-0.115,pd,cf,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Clique consists mainly of immigrants (reversed)
1966,2,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1993,1,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1993,1,r,-0.23,cq,gi,text,NA,NA,NA,NA,NA,NA,Contact quantity,Group identificaiton
1993,1,r,0.32,cq,in,text,NA,NA,NA,NA,NA,NA,Contact quantity,Ingroup contact
1993,1,r,0.23,cq,in,text,NA,NA,NA,NA,NA,NA,Contact quantity,Quality of Ingroup contact
1993,1,r,0.38,cq,pc,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quality / Positive contact
1993,1,r,0.25,cq,pd,text,NA,NA,NA,NA,NA,NA,Contact quantity,Personal discrimination
1993,1,r,-0.23,gi,cq,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Contact quantity
1993,1,r,1,gi,gi,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Group identificaiton
1993,1,r,0.1,gi,in,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Ingroup contact
1993,1,r,0.15,gi,in,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Quality of Ingroup contact
1993,1,r,-0.02,gi,pc,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Contact quality / Positive contact
1993,1,r,0,gi,pd,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Personal discrimination
1993,1,r,0.32,in,cq,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Contact quantity
1993,1,r,0.1,in,gi,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Group identificaiton
1993,1,r,1,in,in,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Ingroup contact
1993,1,r,0.39,in,in,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Quality of Ingroup contact
1993,1,r,0.1,in,pc,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Contact quality / Positive contact
1993,1,r,0.09,in,pd,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Personal discrimination
1993,1,r,0.23,in,cq,text,NA,NA,NA,NA,NA,NA,Quality of Ingroup contact,Contact quantity
1993,1,r,0.15,in,gi,text,NA,NA,NA,NA,NA,NA,Quality of Ingroup contact,Group identificaiton
1993,1,r,0.39,in,in,text,NA,NA,NA,NA,NA,NA,Quality of Ingroup contact,Ingroup contact
1993,1,r,1,in,in,text,NA,NA,NA,NA,NA,NA,Quality of Ingroup contact,Quality of Ingroup contact
1993,1,r,0.39,in,pc,text,NA,NA,NA,NA,NA,NA,Quality of Ingroup contact,Contact quality / Positive contact
1993,1,r,-0.01,in,pd,text,NA,NA,NA,NA,NA,NA,Quality of Ingroup contact,Personal discrimination
1993,1,r,0.38,pc,cq,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quantity
1993,1,r,-0.02,pc,gi,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Group identificaiton
1993,1,r,0.1,pc,in,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Ingroup contact
1993,1,r,0.39,pc,in,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Quality of Ingroup contact
1993,1,r,1,pc,pc,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quality / Positive contact
1993,1,r,-0.16,pc,pd,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Personal discrimination
1993,1,r,0.25,pd,cq,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quantity
1993,1,r,0,pd,gi,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Group identificaiton
1993,1,r,0.09,pd,in,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Ingroup contact
1993,1,r,-0.01,pd,in,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Quality of Ingroup contact
1993,1,r,-0.16,pd,pc,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quality / Positive contact
1993,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
2001,1,r,1,oc,oc,data,lifetime job discrimination,NA,NA,NA,NA,NA,Opportunity for contact,Opportunity for contact
2001,1,r,1,oc,oc,data,lifetime housing discrimination,NA,NA,NA,NA,NA,Opportunity for contact,Opportunity for contact
2001,1,r,1,oc,oc,data,lifetime police discrimination,NA,NA,NA,NA,NA,Opportunity for contact,Opportunity for contact
2001,1,r,0.052,oc,pd,data,lifetime job discrimination,NA,NA,NA,NA,NA,Opportunity for contact,Personal discrimination
2001,1,r,0.0462,oc,pd,data,lifetime housing discrimination,NA,NA,NA,NA,NA,Opportunity for contact,Personal discrimination
2001,1,r,0.124,oc,pd,data,lifetime police discrimination,NA,NA,NA,NA,NA,Opportunity for contact,Personal discrimination
2001,1,r,0.052,pd,oc,data,lifetime job discrimination,NA,NA,NA,NA,NA,Personal discrimination,Opportunity for contact
2001,1,r,0.0462,pd,oc,data,lifetime housing discrimination,NA,NA,NA,NA,NA,Personal discrimination,Opportunity for contact
2001,1,r,0.124,pd,oc,data,lifetime police discrimination,NA,NA,NA,NA,NA,Personal discrimination,Opportunity for contact
2001,1,r,1,pd,pd,data,lifetime job discrimination,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
2001,1,r,1,pd,pd,data,lifetime housing discrimination,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
2001,1,r,1,pd,pd,data,lifetime police discrimination,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
2023,1,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
2023,1,r,1,cf,cf,text,cross-ethnic friendship quantity,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
2023,1,r,1,cf,cf,text,cross-ethnic friendship quality,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
2023,1,r,0.07,cf,pd,text,cross-ethnic friendship quantity,NA,NA,NA,NA,NA,Cross-group friendship,Personal discrimination
2023,1,r,0.02,cf,pd,text,cross-ethnic friendship quality,NA,NA,NA,NA,NA,Cross-group friendship,Personal discrimination
2023,1,r,0.07,pd,cf,text,cross-ethnic friendship quantity,NA,NA,NA,NA,NA,Personal discrimination,Cross-group friendship
2023,1,r,0.02,pd,cf,text,cross-ethnic friendship quality,NA,NA,NA,NA,NA,Personal discrimination,Cross-group friendship
2023,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
2023,1,r,1,pd,pd,text,cross-ethnic friendship quantity,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
2023,1,r,1,pd,pd,text,cross-ethnic friendship quality,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
2023,2,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
2023,2,r,1,cf,cf,text,cross-ethnic friendship quantity,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
2023,2,r,1,cf,cf,text,cross-ethnic friendship quality,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
2023,2,r,-0.05,cf,pd,text,cross-ethnic friendship quantity,NA,NA,NA,NA,NA,Cross-group friendship,Personal discrimination
2023,2,r,-0.04,cf,pd,text,cross-ethnic friendship quality,NA,NA,NA,NA,NA,Cross-group friendship,Personal discrimination
2023,2,r,-0.05,pd,cf,text,cross-ethnic friendship quantity,NA,NA,NA,NA,NA,Personal discrimination,Cross-group friendship
2023,2,r,-0.04,pd,cf,text,cross-ethnic friendship quality,NA,NA,NA,NA,NA,Personal discrimination,Cross-group friendship
2023,2,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
2023,2,r,1,pd,pd,text,cross-ethnic friendship quantity,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
2023,2,r,1,pd,pd,text,cross-ethnic friendship quality,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
2033,1,d,0.08,ic,ca,text,willingness to engage in collective action,40,40,NA,NA,NA,Intergroup contact (other),Collective action
2033,1,d,0.14,ic,ca,text,behavioural measure of collective action,40,40,NA,NA,NA,Intergroup contact (other),Collective action
2033,1,d,-0.02,ic,ld,text,NA,40,40,NA,NA,NA,Intergroup contact (other),(Il-)legitimacy of discrimination
2075,1,d,-0.8820097371744758,pc,ca,text,"ambigious vs control condition, intentions",20,20,NA,NA,NA,Contact quality / Positive contact,Collective action
2075,1,d,-0.6342358523877444,pc,ca,text,"ambigious vs control condition, flyers",20,20,NA,NA,NA,Contact quality / Positive contact,Collective action
2075,1,d,0.62314402344061,pc,oa,text,"abmigious vs control condition, attitudes",20,20,NA,NA,NA,Contact quality / Positive contact,Outgroup attitudes
2257,1,r,1,gi,gi,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Group identificaiton
